gene_symbol,melanoma_post_delta,nsclc_post_delta,pred_direct_melanoma_delta,pred_manual_features,pred_geneformer_static_pca32,pred_scgpt_static_pca32,pred_geneformer_random_pca32,pred_scgpt_random_pca32,pred_manual_plus_geneformer_pca32,pred_manual_plus_scgpt_pca32,mean_tpm,fraction_positive_g120,baseline_responder_vs_nonresponder_log2_delta,post_responder_vs_nonresponder_log2_delta,n_cells_g120,n_patient_states,n_baseline_responder_states,n_baseline_nonresponder_states,mean_raw_count_per_cell,fraction_positive_g115,post_vs_naive_sample_logcpm_delta,cell_type_specificity_max_fraction,dominant_cell_type,n_cells_g115,n_samples,n_post_samples,n_naive_samples,nsclc_post_responder_vs_nonresponder_log2cpm_delta,nsclc_post_mean_log2cpm,nsclc_post_lesion_fraction_positive,nsclc_n_responder_lesions,nsclc_n_nonresponder_lesions,response_direction_concordant,response_transfer_score
ACTL6A,-0.2779437698430138,-0.49290753068934556,-0.2779437698430138,-0.100726835,-0.19692448,-0.24212892,-0.09025995,-0.08791991,-0.18938945,-0.24314898,1.0483610587685406,0.1419188508992695,-0.2982656518988767,-0.2779437698430138,16291,48,9,10,38.78917339270805,0.2929306985805733,0.1230983610057405,0.2133787573597296,Mal,7186,33,17,16,-0.49290753068934556,4.916959442645235,1.0,8,5,True,0.37013589026708515
PPIC,-0.1838885168316132,-0.7448489356835543,-0.1838885168316132,-0.053745143,-0.19770885,-0.2806908,-0.07849186,-0.09335266,-0.17811199,-0.2645279,0.0719268306404705,0.0126450187219937,-0.0040590672876475,-0.1838885168316132,16291,48,9,10,6.362371277483996,0.0701363762872251,-0.5128854218441488,0.6937708058518883,CAF,7186,33,17,16,-0.7448489356835543,1.2371293715290377,0.9230769230769231,8,5,True,0.37009345582765235
GMNN,-0.287379262607463,-0.47609299013156825,-0.287379262607463,-0.07974491,-0.199022,-0.19515339,-0.09639151,-0.07814317,-0.18738422,-0.18816167,0.7485022408060296,0.1042293290774047,-0.3418939224024533,-0.287379262607463,16291,48,9,10,17.573615363206233,0.175758419148344,0.0849348515278332,0.3302331639507007,Mal,7186,33,17,16,-0.47609299013156825,4.57081897665083,1.0,8,5,True,0.3698908655760402
PSMG1,-0.3886782161906367,-0.3516391857191907,-0.3886782161906367,-0.08650171,-0.22846347,-0.31304234,-0.086986475,-0.07538487,-0.20867929,-0.3096274,0.6108256094539577,0.0791848259775336,-0.1929554263741105,-0.3886782161906367,16291,48,9,10,17.34873364876148,0.216671305315892,-0.1610373735588361,0.2849098923938757,Mal,7186,33,17,16,-0.3516391857191907,4.616651557867086,1.0,8,5,True,0.36969513311384433
NCOA4,-0.4214618760190445,-0.32409460001298207,-0.4214618760190445,-0.14793035,-0.26783597,-0.3266357,-0.08535293,-0.08562454,-0.26276946,-0.31583488,2.1455183843575263,0.314529494813087,-0.2568665652642541,-0.4214618760190445,16291,48,9,10,84.50793209017534,0.4341775674923462,0.1983595459335658,0.3602238355780563,Macrophage,7186,33,17,16,-0.32409460001298207,6.2002181197764035,1.0,8,5,True,0.36958560324925166
RFC2,-0.3044196801126888,-0.4477775580288039,-0.3044196801126888,-0.13414618,-0.17148128,-0.2771626,-0.08307745,-0.08933007,-0.19300565,-0.29519448,0.7308384990737508,0.1048431649376956,-0.1731486865456141,-0.3044196801126888,16291,48,9,10,30.57389368215976,0.7699693849151127,0.0169735048301578,0.2073450345636623,Mal,7186,33,17,16,-0.4477775580288039,4.401380949224042,1.0,8,5,True,0.3692049579525841
NRN1,-0.1083985189679632,-1.2568348993825844,-0.1083985189679632,-0.08046153,-0.094120584,-0.038235202,-0.08537814,-0.081977814,-0.08994985,-0.029721815,0.045784789439789,0.0094530722484807,-0.0017471292597107,-0.1083985189679632,16291,48,9,10,12.688421931533538,0.1234344558864458,-0.8310536338691981,0.3481544540467665,Endo.,7186,33,17,16,-1.2568348993825844,0.7128443193576827,0.9230769230769231,8,5,True,0.3691057323861568
SKA1,-0.229171149115335,-0.5936527938173644,-0.229171149115335,-0.115044385,-0.10705482,-0.09623484,-0.08068648,-0.0796795,-0.14125082,-0.12593123,0.1754183291174212,0.0338837394880608,-0.2154590566478609,-0.229171149115335,16291,48,9,10,17.715279710548288,0.8679376565544114,0.3342591525252003,0.1191596534466404,Endo.,7186,33,17,16,-0.5936527938173644,1.76683637964826,1.0,8,5,True,0.3688469776677782
EIF3C,-0.3073705554459538,-0.4425009964245703,-0.3073705554459538,-0.20630461,-0.13639611,-0.136963,-0.074649215,-0.088092804,-0.15794265,-0.16718888,3.826013135286035,0.4864649192805844,-0.2743216542340221,-0.3073705554459538,16291,48,9,10,285.005844698024,0.6655997773448372,-0.0450055435923903,0.2489110351742853,Mal,7186,33,17,16,-0.4425009964245703,3.6181583845134826,1.0,8,5,True,0.3687977454600397
VSIG4,-0.5934900368034384,-0.22899683561912254,-0.5934900368034384,-0.051533822,-0.18765473,-0.32119414,-0.08716073,-0.091446325,-0.152949,-0.2901467,0.4007986002802285,0.0473881284144619,-0.450020770286996,-0.5934900368034384,16291,48,9,10,42.75716671305316,0.0468967436682438,-0.6323933871714065,0.9757830038943036,Macrophage,7186,33,17,16,-0.22899683561912254,0.6700036824905334,0.9230769230769231,8,5,True,0.368656127576179
TP63,-0.0851880197489769,-1.5947638188334325,-0.0851880197489769,-0.030518122,-0.057215545,0.0086742565,-0.08389794,-0.082900636,-0.061914623,0.0044893697,0.1182597753813704,0.0209931864219507,-0.192211047023684,-0.0851880197489769,16291,48,9,10,1.2207069301419426,0.0221263568048984,0.4982543984823852,0.3207152084304742,T.CD4,7186,33,17,16,-1.5947638188334325,1.4298251802292241,1.0,8,5,True,0.36858482292918177
ORC1,-0.1720453060218316,-0.7893751219879293,-0.1720453060218316,-0.053589523,-0.1596901,-0.080091596,-0.08113857,-0.0759409,-0.15452929,-0.08397307,0.1432330733551943,0.0281750659873549,-0.1020202643186449,-0.1720453060218316,16291,48,9,10,4.020456443083774,0.276927358753131,0.4861256440093959,0.3204226169548332,Mal,7186,33,17,16,-0.7893751219879293,1.7053375551498189,1.0,8,5,True,0.36852175570573026
HELLS,-0.3366671484706657,-0.4028165970773969,-0.3366671484706657,-0.10432695,-0.1520506,-0.086022675,-0.08028574,-0.08816521,-0.1399367,-0.08364787,1.302779449184153,0.213983180897428,-0.3216385030930133,-0.3366671484706657,16291,48,9,10,5.597968271639298,0.1155023657111049,0.2486808452551994,0.2462199198143739,Mal,7186,33,17,16,-0.4028165970773969,4.533668488237938,1.0,8,5,True,0.36825957569994605
INF2,-0.2315122508489082,-0.5847526980289386,-0.2315122508489082,-0.09714493,-0.1672456,-0.10815525,-0.0808508,-0.082313314,-0.154499,-0.10771985,0.4971548702025178,0.089742802774538,-0.0453367205458882,-0.2315122508489082,16291,48,9,10,12.995268577790148,0.2368494294461453,-0.293483206656139,0.2451001350601965,CAF,7186,33,17,16,-0.5847526980289386,3.048372717011527,1.0,8,5,True,0.3679366974231457
JUP,-0.0775266498337656,-1.7455697007206843,-0.0775266498337656,-0.06051527,-0.12474123,-0.06707046,-0.082339525,-0.08676402,-0.11416109,-0.04011006,0.1680995645848187,0.0328402185255662,-0.1002877265625801,-0.0775266498337656,16291,48,9,10,13.165738936821596,0.1143890898970219,-0.2462865207646549,0.4811425884749837,Endo.,7186,33,17,16,-1.7455697007206843,1.5341823671837995,1.0,8,5,True,0.3678697744422658
PLEKHG2,-0.3679907513276284,-0.3676184807186198,-0.3679907513276284,-0.18073234,-0.12473496,-0.06523161,-0.08880817,-0.07932271,-0.16164002,-0.09987223,1.6428346942654486,0.2632128168927629,-0.3644126881673704,-0.3679907513276284,16291,48,9,10,27.569162259949906,0.8421931533537433,0.2172577854120714,0.139879807635912,Endo.,7186,33,17,16,-0.3676184807186198,3.885130213756789,1.0,8,5,True,0.3678045689242674
EPB41L3,-0.2726262224368856,-0.4959832681235383,-0.2726262224368856,-0.07078629,-0.08820213,-0.16840635,-0.081088245,-0.08959565,-0.06767368,-0.15418378,0.259989564330873,0.0532809526732551,-0.3192153386349333,-0.2726262224368856,16291,48,9,10,4.10979682716393,0.0680489841358196,-0.4302674945707905,0.4615985514523154,CAF,7186,33,17,16,-0.4959832681235383,1.126581428628351,1.0,8,5,True,0.3677200630648554
NDUFV2,-0.422589741273214,-0.3195038124096987,-0.422589741273214,-0.21388891,-0.13444579,-0.34329826,-0.08272056,-0.08168213,-0.16225773,-0.356677,3.511976552403767,0.4299920201338162,-0.1538584652164831,-0.422589741273214,16291,48,9,10,66.47230726412468,0.5531589201224604,-0.1040333774486796,0.1593679247211989,CAF,7186,33,17,16,-0.3195038124096987,7.691498785322472,1.0,8,5,True,0.3674493617112705
JAK3,-0.3008603668730822,-0.44846224602749096,-0.3008603668730822,-0.29118338,-0.142959,-0.091355465,-0.09066137,-0.085765906,-0.18948668,-0.15933079,4.6385126750184265,0.6813578049229636,0.0080657345666468,-0.3008603668730822,16291,48,9,10,112.41511271917618,0.8831060395212914,0.254512523106893,0.1942892984753543,T.CD4,7186,33,17,16,-0.44846224602749096,6.519688181057824,1.0,8,5,True,0.3673207261625151
AURKA,-0.1792103452944637,-0.752322402995866,-0.1792103452944637,-0.08055659,-0.20213172,-0.19276816,-0.0841169,-0.0860753,-0.19263013,-0.18757914,0.3608194707408222,0.0536492541894297,-0.4130298982834685,-0.1792103452944637,16291,48,9,10,13.736431951015865,0.2898691900918452,-0.0597568492894269,0.3161677141382069,Mal,7186,33,17,16,-0.752322402995866,3.222901334302399,1.0,8,5,True,0.3671838199235497
SCARB2,-0.2603114518630263,-0.517376559773977,-0.2603114518630263,-0.14109679,-0.15290827,-0.20472017,-0.07966073,-0.08725465,-0.16812345,-0.21139944,0.571993124891777,0.0959425449634767,-0.320199945858903,-0.2603114518630263,16291,48,9,10,46.354578346785416,0.7792930698580574,-0.3532328097396453,0.2627444405273709,Macrophage,7186,33,17,16,-0.517376559773977,4.142691996844884,1.0,8,5,True,0.3669864349463911
PELI1,-0.1494846509457954,-0.9009431304967359,-0.1494846509457954,-0.147434,-0.16317683,-0.062166832,-0.091479056,-0.07884489,-0.1561524,-0.061811063,1.738696826242638,0.2676938186728869,-0.2027776088520159,-0.1494846509457954,16291,48,9,10,23.2429724464236,0.2694127470080713,-0.1236784513972111,0.1483711539485231,?,7186,33,17,16,-0.9009431304967359,5.915285147644303,1.0,8,5,True,0.36698388164102896
IL1R1,-0.0967325295261051,-1.3907524577380257,-0.0967325295261051,-0.065997966,-0.13528463,-0.0067133456,-0.08014184,-0.082184136,-0.13088831,-0.002877444,0.1123319620618825,0.0241851328954637,-0.063589810869179,-0.0967325295261051,16291,48,9,10,3.8751739493459514,0.2740050097411634,-0.0892145662722458,0.5021810095158256,Endo.,7186,33,17,16,-1.3907524577380257,3.1070764426302655,1.0,8,5,True,0.366784682315997
BRCA1,-0.1727419569686286,-0.7787601785930454,-0.1727419569686286,-0.08183381,-0.11621569,-0.141715,-0.07879542,-0.09271237,-0.11664486,-0.14265215,0.2823601986179986,0.0494751703394512,-0.2268326775200898,-0.1727419569686286,16291,48,9,10,8.615224046757584,0.4554689674366824,0.3373959400716888,0.2473158305157333,Mal,7186,33,17,16,-0.7787601785930454,3.0039652366342855,1.0,8,5,True,0.36677589514498
GPR171,-0.2807535201450386,-0.47794471031885966,-0.2807535201450386,-0.10638236,-0.14843668,-0.119328424,-0.085327774,-0.08865422,-0.14798263,-0.1300491,1.835268552320803,0.2321527223620404,-0.4444015838813773,-0.2807535201450386,16291,48,9,10,25.78833843584748,0.1732535485666574,0.3001304276580856,0.3905602361859316,T.CD8,7186,33,17,16,-0.47794471031885966,6.160435414846456,1.0,8,5,True,0.3663122436620439
FLOT1,-0.4034272371718814,-0.33215314620055825,-0.4034272371718814,-0.15520346,-0.19216703,-0.24279858,-0.07997973,-0.083511814,-0.19527292,-0.24079323,1.8326137132293707,0.2513044012031183,-0.3684815349163852,-0.4034272371718814,16291,48,9,10,71.89869190091845,0.4201224603395491,-0.3070573962851028,0.1820113092021143,Macrophage,7186,33,17,16,-0.33215314620055825,5.686592375294949,1.0,8,5,True,0.36605959363147306
GBE1,-0.1972290066391029,-0.6791243792654349,-0.1972290066391029,-0.079108045,-0.12353266,-0.102719024,-0.096530415,-0.08143565,-0.11817224,-0.1068248,0.4177662517643788,0.0802897305260573,-0.1060142602881684,-0.1972290066391029,16291,48,9,10,17.755775118285555,0.1792374060673532,0.0266772488532658,0.2043907168630476,CAF,7186,33,17,16,-0.6791243792654349,3.403280063157787,1.0,8,5,True,0.3659822764928912
CASZ1,-0.1628607289801058,-0.8221880925902387,-0.1628607289801058,-0.05724369,-0.028245881,0.020778917,-0.07631436,-0.0734591,-0.030809913,0.017147772,0.3799551903079187,0.0834202934135412,-0.1051567057267493,-0.1628607289801058,16291,48,9,10,2.350264403005845,0.0676315057055385,0.4242461266052881,0.2339011504319762,T.CD8,7186,33,17,16,-0.8221880925902387,3.054029665794109,1.0,8,5,True,0.36592642992548247
SLC25A5,-0.2761308048371456,-0.4845787002281945,-0.2761308048371456,-0.26350448,-0.2446578,-0.3291785,-0.08077152,-0.09006582,-0.2665867,-0.3412422,5.211613774972831,0.6199742188938678,-0.2717743711324289,-0.2761308048371456,16291,48,9,10,206.8536042304481,0.7099916504313943,-0.1096626445304949,0.2230329603158572,Mal,7186,33,17,16,-0.4845787002281945,8.382740667820684,1.0,8,5,True,0.36579653702700526
MTCH2,-0.4753275469236979,-0.281376885347389,-0.4753275469236979,-0.12963223,-0.2067976,-0.37502545,-0.0798181,-0.08714491,-0.19909967,-0.37158218,1.4657639196385746,0.1906574182063716,-0.3505895223906555,-0.4753275469236979,16291,48,9,10,52.51322015029224,0.3581964931811856,-0.1910305086615142,0.2226385463362908,Mal,7186,33,17,16,-0.281376885347389,5.713720387618492,1.0,8,5,True,0.36571325471358707
SPC25,-0.2490824313586057,-0.5367182869672247,-0.2490824313586057,-0.12635033,-0.14039268,-0.16196212,-0.08621313,-0.08403103,-0.17297089,-0.20253342,0.2184304216679168,0.0366460008593702,-0.2500054908184851,-0.2490824313586057,16291,48,9,10,35.88477595324242,0.9254105204564432,0.1026107607952671,0.1273385833064155,T.CD8,7186,33,17,16,-0.5367182869672247,2.0204272658268168,1.0,8,5,True,0.36563246009130834
GINS1,-0.1713136094547636,-0.7802193942805049,-0.1713136094547636,-0.0760916,-0.09776461,-0.1320415,-0.07642264,-0.07951361,-0.11176665,-0.14532544,0.1282800319982741,0.0252286538579583,-0.11853208679693,-0.1713136094547636,16291,48,9,10,5.244364041191205,0.5118285555246312,0.4180344401640639,0.2746400313049387,Mal,7186,33,17,16,-0.7802193942805049,1.3423743615020878,1.0,8,5,True,0.3655984143849678
PPM1G,-0.3446368368357673,-0.3877903248805534,-0.3446368368357673,-0.16205709,-0.23163521,-0.30998355,-0.07946436,-0.0801036,-0.23122297,-0.29768735,2.346226136776325,0.3264379105027316,-0.4196958045823722,-0.3446368368357673,16291,48,9,10,77.57027553576398,0.4287503478986919,0.118222061480667,0.1724720808668929,Mal,7186,33,17,16,-0.3877903248805534,7.348709100771496,1.0,8,5,True,0.3655773938885561
HPSE,-0.2850207424946299,-0.46724911248586043,-0.2850207424946299,-0.11702675,-0.12021488,-0.18152247,-0.075279154,-0.082477,-0.13894415,-0.20624098,0.46357191062297,0.0761770302621079,-0.3537913844300793,-0.2850207424946299,16291,48,9,10,12.879209574172002,0.7563317561925967,0.1351024104949845,0.3552958468108985,Macrophage,7186,33,17,16,-0.46724911248586043,3.6223093584891823,1.0,8,5,True,0.3649324443930366
MMS22L,-0.3321505845467563,-0.40054484732012563,-0.3321505845467563,-0.13427415,-0.07208869,-0.10762628,-0.08744441,-0.087521575,-0.09155172,-0.127493,0.7104167941516147,0.1285986127309557,-0.1008977854578072,-0.3321505845467563,16291,48,9,10,22.57291956582243,0.7273865850264403,0.1566312531423199,0.1654405781128584,T.CD8,7186,33,17,16,-0.40054484732012563,2.9577182576780836,1.0,8,5,True,0.36474813937095135
PSMD2,-0.3283285448016826,-0.4037189143425435,-0.3283285448016826,-0.14119996,-0.21796101,-0.2947892,-0.06948748,-0.082238235,-0.2166537,-0.284288,1.9651746361556837,0.2471303173531397,-0.2098625063554542,-0.3283285448016826,16291,48,9,10,87.3033676593376,0.398135263011411,-0.049942204373254,0.1978868297566234,CAF,7186,33,17,16,-0.4037189143425435,6.45558672596139,1.0,8,5,True,0.36407752423763057
CTBP2,-0.1221733900043091,-1.0844492657370115,-0.1221733900043091,-0.073269494,-0.15542775,-0.0987516,-0.07935149,-0.07850847,-0.14630912,-0.089654565,0.2226186239670363,0.0573322693511755,-0.0937158702604279,-0.1221733900043091,16291,48,9,10,8.639437795713889,0.2411633732257166,0.1954884757009325,0.1854214538963139,NK,7186,33,17,16,-1.0844492657370115,2.226569907387957,1.0,8,5,True,0.36399291625356467
DPP3,-0.4866890477256755,-0.270761588858881,-0.4866890477256755,-0.09398757,-0.16035998,-0.22567481,-0.087833665,-0.07786959,-0.15703306,-0.22360599,0.9876526906198212,0.1449266466146952,-0.3184725878235033,-0.4866890477256755,16291,48,9,10,24.09073197884776,0.2150013915947676,0.2186684613593579,0.19367041496234,?,7186,33,17,16,-0.270761588858881,4.451673739980443,1.0,8,5,True,0.3630106056886213
BCL2A1,-0.3038403402381284,-0.43238425089246846,-0.3038403402381284,-0.10517532,-0.19234571,-0.19707239,-0.081559114,-0.08202988,-0.18148537,-0.19625643,1.281500828177602,0.1544411024492051,-0.3105435915109114,-0.3038403402381284,16291,48,9,10,33.15850264403006,0.216671305315892,-0.1575796873552959,0.32744264268666,Macrophage,7186,33,17,16,-0.43238425089246846,4.885258290819162,1.0,8,5,True,0.36245796708691047
CPM,-0.2760661373876489,-0.47572679733559564,-0.2760661373876489,-0.12972754,-0.16865908,-0.09105285,-0.08965594,-0.08818856,-0.19124147,-0.1127279,0.4869553740484764,0.0751948928856423,-0.1380961352690263,-0.2760661373876489,16291,48,9,10,24.91399944336209,0.8675201781241303,-0.0701025861846558,0.4126396441013091,Macrophage,7186,33,17,16,-0.47572679733559564,3.190173313185301,1.0,8,5,True,0.3623976536792626
ICMT,-0.3314266746794878,-0.3955573709802911,-0.3314266746794878,-0.121138856,-0.1530317,-0.1973996,-0.07936721,-0.08415517,-0.16805696,-0.22098812,0.6697292980573855,0.1112884414707507,-0.3251619854115192,-0.3314266746794878,16291,48,9,10,25.707347620372943,0.702616198163095,0.1935409796310967,0.2938757718894579,CAF,7186,33,17,16,-0.3955573709802911,4.414268001603956,1.0,8,5,True,0.3620749426692745
FLNA,-0.2722520682207636,-0.48145405453295353,-0.2722520682207636,-0.27096602,-0.1909167,-0.23236303,-0.0813453,-0.08298807,-0.2241082,-0.2685476,4.731556075679031,0.6383279111165674,-0.2283767869418596,-0.2722520682207636,16291,48,9,10,93.11786807681604,0.6298357918174228,-0.0473500191325451,0.2418499016038304,CAF,7186,33,17,16,-0.48145405453295353,7.676032983039288,1.0,8,5,True,0.3620453867954526
ERLIN1,-0.2109232193453577,-0.6213550510321899,-0.2109232193453577,-0.07644169,-0.13385546,-0.17588297,-0.08799379,-0.080361366,-0.121059746,-0.17263769,0.3787618929323706,0.0710821926216929,-0.0728250671688776,-0.2109232193453577,16291,48,9,10,10.882966880044531,0.1540495407737266,-0.0942099975054082,0.2914611880625258,CAF,7186,33,17,16,-0.6213550510321899,3.5861511309933385,1.0,8,5,True,0.36201962339106497
ADAP2,-0.3695349389820662,-0.353641468020516,-0.3695349389820662,-0.060181826,-0.16828728,-0.27248168,-0.08938589,-0.082665086,-0.14173853,-0.2443232,0.2954840096959195,0.0484930329629857,-0.3251236383555883,-0.3695349389820662,16291,48,9,10,9.394656276092402,0.11745059838575,-0.4217732933576448,0.8045188194838693,Macrophage,7186,33,17,16,-0.353641468020516,1.3723891913920434,1.0,8,5,True,0.36150086902591216
IFNGR1,-0.2897265905584651,-0.44858607263946215,-0.2897265905584651,-0.13988796,-0.19254978,-0.2677262,-0.08354634,-0.082912825,-0.18070218,-0.2546792,1.800339450991898,0.2792339328463569,-0.0344253816623527,-0.2897265905584651,16291,48,9,10,51.70094628444197,0.3281380462009463,-0.1608096623655033,0.5121484206653631,Macrophage,7186,33,17,16,-0.44858607263946215,6.28669534084366,1.0,8,5,True,0.36050979653518894
SEC23B,-0.2261746778475781,-0.5728892347012993,-0.2261746778475781,-0.12667525,-0.12988064,-0.19360413,-0.07167379,-0.088126235,-0.13159937,-0.187093,1.512544962834949,0.2350377509054079,-0.1874828526960643,-0.2261746778475781,16291,48,9,10,43.581964931811854,0.3046200946284442,0.1098402151386057,0.2400234719439735,Macrophage,7186,33,17,16,-0.5728892347012993,5.637455115984597,1.0,8,5,True,0.359962550970114
P4HA2,-0.2010120463280771,-0.6436737259022844,-0.2010120463280771,-0.08238628,-0.16237442,-0.092574365,-0.07531,-0.084862895,-0.14250888,-0.08539396,0.1374034743291166,0.0230188447609109,-0.1061463137923837,-0.2010120463280771,16291,48,9,10,14.751739493459503,0.1619816309490676,-0.803891601947825,0.4549584912527698,CAF,7186,33,17,16,-0.6436737259022844,1.4250879431756724,1.0,8,5,True,0.35970289519440346
SPINT1,-0.2286710487503067,-0.5646641178816267,-0.2286710487503067,-0.058309544,-0.1278062,-0.15763181,-0.07767778,-0.07365288,-0.11955156,-0.14014472,0.2334098582105752,0.037812288993923,-0.0363054943518884,-0.2286710487503067,16291,48,9,10,4.222516003339828,0.070832173671027,-0.0121793851639666,0.2900477404286585,Macrophage,7186,33,17,16,-0.5646641178816267,1.9036888891160895,1.0,8,5,True,0.35933596539681134
EPS8,-0.1629340175734794,-0.7922713799026884,-0.1629340175734794,-0.08977786,-0.10225322,-0.06164503,-0.08260882,-0.0901912,-0.087138206,-0.040955923,0.1165404211592333,0.0243079000675219,-0.049606693008667,-0.1629340175734794,16291,48,9,10,30.517255775118286,0.2354578346785416,-0.8272165154024309,0.394256391885638,CAF,7186,33,17,16,-0.7922713799026884,3.7914970378795374,1.0,8,5,True,0.3592881280198796
BRCA2,-0.2185246746119747,-0.5887821672950846,-0.2185246746119747,-0.09064675,-0.15744568,-0.119560845,-0.07727918,-0.08731205,-0.14084978,-0.10130821,0.3862015838245391,0.0766067153643115,-0.2493717830900958,-0.2185246746119747,16291,48,9,10,6.270943501252435,0.2165321458391316,-0.2145803627183746,0.2174519022135513,Endo.,7186,33,17,16,-0.5887821672950846,2.997859535556858,1.0,8,5,True,0.35869685184775685
ALDH1A1,-0.1612434560938943,-0.7979147258414532,-0.1612434560938943,-0.088660315,-0.20001803,-0.16622946,-0.07892465,-0.08786854,-0.17178829,-0.1515581,0.0796071448369137,0.0130747038241974,-0.0400719769507224,-0.1612434560938943,16291,48,9,10,55.16546061786808,0.1900918452546618,-1.061754196758709,0.3825230710227364,Macrophage,7186,33,17,16,-0.7979147258414532,1.0930811004120256,0.8461538461538461,8,5,True,0.3586900166758033
ORC6,-0.2041396353506607,-0.6297380935988373,-0.2041396353506607,-0.1127476,-0.12655808,-0.15765116,-0.086232446,-0.083587356,-0.14226858,-0.17237173,0.3226843041087534,0.064759683260696,-0.2605527918806093,-0.2041396353506607,16291,48,9,10,12.361536320623436,0.7360144725855831,0.2716612048158184,0.1990750663092155,Mal,7186,33,17,16,-0.6297380935988373,3.1372342689548662,1.0,8,5,True,0.35854498294312653
DPCD,-0.2074758812952267,-0.6193203862948273,-0.2074758812952267,-0.069179684,-0.19018184,-0.18032143,-0.08494185,-0.0815616,-0.17265987,-0.18937977,0.1961181017255031,0.0367687680314283,0.0045780741924063,-0.2074758812952267,16291,48,9,10,7.1523796270526026,0.0979682716392986,-0.3110623637030258,0.3230265723007087,?,7186,33,17,16,-0.6193203862948273,1.329983956605272,1.0,8,5,True,0.3584606574655293
HS3ST3B1,-0.2001750551224113,-0.6417947043826615,-0.2001750551224113,-0.07848077,-0.10488975,0.007110618,-0.082683235,-0.081218936,-0.10013621,-0.0049703196,0.9832091337967064,0.1573875145786016,-0.0817362994830017,-0.2001750551224113,16291,48,9,10,3.7911216253826887,0.056081269134428,0.393459474861044,0.246164728797108,T.CD4,7186,33,17,16,-0.6417947043826615,4.718667525809855,1.0,8,5,True,0.3584289194904213
RIOK3,-0.2435861351603045,-0.527201746063457,-0.2435861351603045,-0.18027511,-0.14746611,-0.13184284,-0.08580888,-0.09215526,-0.16930914,-0.13494521,1.974152598694012,0.2765330550610766,-0.1722628569151651,-0.2435861351603045,16291,48,9,10,41.95477317005288,0.7564709156693571,0.0887096297263383,0.1675826800275394,Macrophage,7186,33,17,16,-0.527201746063457,6.277678794168825,1.0,8,5,True,0.3583560181905165
KIF14,-0.1093967856727735,-1.1717703806765662,-0.1093967856727735,-0.069749594,-0.09128611,-0.08861878,-0.071094215,-0.08240119,-0.10006977,-0.08348485,0.106673623297939,0.0294641212939659,-0.1396312470036311,-0.1093967856727735,16291,48,9,10,4.046479265237963,0.3775396604508767,0.3742343285004508,0.2198292372550472,Endo.,7186,33,17,16,-1.1717703806765662,2.3194395967110824,1.0,8,5,True,0.3580333967559151
TNFSF13,-0.5495475555012131,-0.23255500288616104,-0.5495475555012131,-0.061403684,-0.118021175,-0.20978679,-0.08793455,-0.086418144,-0.1011602,-0.19654486,0.5904769502737035,0.0828678411392793,-0.3808447393046932,-0.5495475555012131,16291,48,9,10,16.184664625661007,0.0911494572780406,-0.1327913627606971,0.6856898586249103,Macrophage,7186,33,17,16,-0.23255500288616104,0.8153274131045862,1.0,8,5,True,0.3574913052868102
PDLIM7,-0.4415795874787728,-0.289206257615946,-0.4415795874787728,-0.09032704,-0.21860898,-0.24328038,-0.0951294,-0.087507516,-0.20263098,-0.25219694,0.9154754157305188,0.1362101773985636,-0.3895228574722342,-0.4415795874787728,16291,48,9,10,16.497912607848594,0.2258558307820762,0.0512118270992298,0.4356131754650371,CAF,7186,33,17,16,-0.289206257615946,3.9004759612746573,1.0,8,5,True,0.3573619732628657
CNP,-0.3621189750997442,-0.35262739522670206,-0.3621189750997442,-0.15139581,-0.18778676,-0.13442665,-0.07466484,-0.08055491,-0.1955674,-0.15497759,1.6460561061538783,0.2532686759560493,-0.3582153178578009,-0.3621189750997442,16291,48,9,10,87.90954634010576,0.4721681046479265,-0.2254108529042024,0.2607459469507254,CAF,7186,33,17,16,-0.35262739522670206,4.368790637102253,1.0,8,5,True,0.35734167256504773
PIGA,-0.2446894915381683,-0.5187916753563111,-0.2446894915381683,-0.059865806,-0.09469452,-0.009154163,-0.08091959,-0.08319679,-0.08770626,-0.0036986321,0.4076809275143713,0.0648210668467251,-0.0757468766660868,-0.2446894915381683,16291,48,9,10,6.244920679098247,0.1008906206512663,0.301062024260347,0.2153997050038359,Macrophage,7186,33,17,16,-0.5187916753563111,3.2937841284963296,1.0,8,5,True,0.3562904310491235
HIVEP1,-0.1199538334758144,-1.0575661278829607,-0.1199538334758144,-0.09803167,-0.078713216,-0.002703637,-0.09556229,-0.086069256,-0.07271005,-0.010408744,0.9245018724277344,0.1813884967159781,-0.1832444642705905,-0.1199538334758144,16291,48,9,10,11.065961591984417,0.1681046479265238,0.3130590949784197,0.1810985956476709,Endo.,7186,33,17,16,-1.0575661278829607,4.461630444322538,1.0,8,5,True,0.3561728670094544
DERA,-0.3050400160950658,-0.4156184803056444,-0.3050400160950658,-0.106216624,-0.17266932,-0.2726649,-0.08418569,-0.07703433,-0.15835446,-0.26118734,0.690465287311646,0.1018353692222699,-0.0579692127821043,-0.3050400160950658,16291,48,9,10,19.387280823824103,0.2362927915391038,-0.4506029877147979,0.2350452610243665,Mal,7186,33,17,16,-0.4156184803056444,4.299053018276755,1.0,8,5,True,0.3560621686192463
